23.936399,90.284401,Dhalpur
23.942499,90.278297,Ganakbāri
23.939699,90.284401,Ganakbāri
23.826401,90.372200,Pallabi
23.825300,90.368103,Pallabi
23.806101,90.353302,Dhaka North City Corporation
23.823900,90.372498,Pallabi
23.804701,90.348900,Bisil
23.711399,90.446701,Demra
23.706900,90.451698,Kajla
23.708599,90.435600,Jātrābāri
23.706699,90.408302,Banglabazar
23.744200,90.409698,Rajarbagh
23.738600,90.416100,Rajarbagh
23.745600,90.411697,Rajarbagh
23.708300,90.447197,Kajla
23.733101,90.385002,Idga
23.731899,90.415802,Paltan
23.709700,90.434196,Jātrābāri
23.803301,90.431900,Baridhara
23.805799,90.425598,Baridhara
23.808100,90.421097,Baridhara
23.718599,90.408897,Bangshal
23.753099,90.394699,Shah Ali
23.750000,90.386703,Rāja Bāzār
23.749201,90.399200,Bāg Noādda
23.751400,90.392197,Kaoran
23.747200,90.398598,Bāg Noādda
23.750799,90.389198,Kaoran
23.747801,90.396400,Bāg Noādda
23.750799,90.395798,Shah Ali
23.748600,90.387802,Kaoran
23.798599,90.353600,Dhaka North City Corporation
23.750299,90.384697,Rāja Bāzār
23.749701,90.393303,Kaoran
23.806101,90.415604,Sāmāir
23.814400,90.389999,Dhāmālkot
23.790600,90.401398,Banani Model Town
23.783300,90.402199,Lālāsarāi
23.813900,90.398598,Dhāmālkot
23.811701,90.395599,Dhāmālkot
23.778099,90.394997,Lālāsarāi
23.803900,90.386902,Dhāmālkot
23.783300,90.346901,Uttar Māniker Tek
23.787800,90.401398,Lālāsarāi
23.780600,90.402496,Mahākhāli
23.759701,90.418098,Bara Magbāzār
23.814199,90.432800,Joār Sāhāra
23.784201,90.425598,Bādda
23.793900,90.414200,Gulshan
23.792200,90.433899,Suti Bhola
23.810600,90.419701,Joār Sāhāra
23.796101,90.429199,Shahjadpur
23.798901,90.433098,Shahjadpur
23.811899,90.427200,Joār Sāhāra
23.813299,90.420799,Joār Sāhāra
23.800301,90.428101,Baridhara
23.810801,90.423302,Joār Sāhāra
23.832500,90.425301,Joār Sāhāra
23.954201,90.293900,Purba Bāgbāri
23.946699,90.285599,Ganakbāri
23.950800,90.285301,Ganakbāri
23.770800,90.375603,Fatemānagar
23.618099,90.119400,Duhār
23.637501,90.055000,Deobhog
23.815300,90.368103,Mirpur
23.816099,90.354698,Pātrun
23.814400,90.370796,Sekerkalsi
23.773899,90.364700,Shyamoli
23.778299,90.365303,Shyamoli
23.818899,90.355003,Pātrun
23.763210,90.344795,Melār Tek
23.805416,90.374664,Senpāra Parbata
23.775000,90.365303,Shyamoli
23.776400,90.356697,Chhota Sayek
23.772200,90.366699,Shyamoli
23.876339,90.385132,Bāiljuri
23.688900,90.443298,Syāmpur
23.693100,90.439201,Jurāin
23.848101,90.257797,Tatti
23.849400,90.254997,Kāzir Chānda
23.846100,90.252502,Savar Upazila
23.847200,90.248299,Savar Upazila
23.835300,90.255302,Khalitākhāli
23.837799,90.250298,Dakshin Dariāpur
23.839701,90.256897,Chhota Balimehār
23.762800,90.420601,Rampura
23.756100,90.406898,Bāgunbāri
23.852200,90.416901,Dakshin Khān
23.748301,90.403900,Bāgunbāri
23.747801,90.392197,Kaoran
23.856400,90.428902,Dakshin Khān
23.781700,90.405800,Mahākhāli
23.751400,90.402496,Bāgunbāri
23.756100,90.378304,Sukrābād
23.757500,90.389999,Tejteri Bāzār
23.757799,90.389702,Tejteri Bāzār
23.719999,90.412498,Wari
23.756901,90.372803,Taleperbāg
23.813601,90.410004,Joār Sāhāra
23.761700,90.388603,Tejgaon
23.800301,90.402802,Banani Model Town
23.775801,90.392197,Lālāsarāi
23.725300,90.411102,Dhaka South City Corporation
23.727501,90.416100,Dhaka South City Corporation
23.791901,90.400299,Banani Model Town
23.721100,90.419197,Wari
23.809200,90.408897,Sāmāir
23.828600,90.416901,Joār Sāhāra
23.832500,90.416702,Joār Sāhāra
23.833300,90.415298,Joār Sāhāra
23.663900,90.387497,Bāghair
23.659700,90.360802,Char Galgalia
23.653099,90.347504,Char Galgalia
23.795799,90.269203,Kulāsur
23.789400,90.266899,Harindhara
23.624399,90.205002,Chhātia
23.649700,90.201698,Dakshin Chaukighāta
23.657200,90.306396,Saidpur
23.719200,90.350800,Āti
23.735300,90.415298,Paltan
23.727200,90.410301,Dhaka South City Corporation
23.701099,90.396896,Dākpāra
23.730000,90.333298,Ghāta Char
23.597500,90.134697,Ghāta
23.609400,90.122498,Batia
23.595600,90.157501,Māruāpota
23.693600,90.347504,Rāyatandi
23.686899,90.168900,Chandrakhola
23.668301,90.087502,Chhota Bārilya
23.658600,90.106903,Hasnābād
23.654400,90.164703,Bāghmāra
23.690300,90.307198,Rohitpur
23.656900,90.139702,Sādāpur
23.809700,90.378601,Senpāra Parbata
23.794201,90.376404,Ibrāhimpur
23.806900,90.377800,Senpāra Parbata
23.812799,90.363098,Mirpur Model Thana
23.808599,90.370003,Senpāra Parbata
23.809700,90.366402,Mirpur Model Thana
23.828100,90.359398,Duāripāra
23.824400,90.363899,Mirpur
23.767200,90.400002,Tejgaon
23.730801,90.401398,Bārikābād
23.820000,90.361397,Mirpur
23.815599,90.364197,Mirpur
23.818600,90.364998,Mirpur
23.816700,90.359703,Pātrun
23.730801,90.418297,Paltan
23.779200,90.356102,Chhota Sayek
23.732201,90.413597,Paltan
23.729700,90.416702,Paltan
23.709400,90.441399,Jātrābāri
23.717501,90.471100,Parādagār
23.735300,90.386398,Idga
23.711700,90.429703,Dayāganj
23.736700,90.388603,Sher-e-Bangla Nagor
23.738600,90.390602,Sher-e-Bangla Nagor
23.722200,90.421097,Swamibag
23.718300,90.430603,Brāhmanchiran
23.722200,90.427803,Brāhmanchiran
23.749201,90.404999,Bāgunbāri
23.713900,90.429703,Dayāganj
23.750799,90.390099,Kaoran
23.750799,90.389999,Kaoran
23.709400,90.427498,Dayāganj
23.739201,90.385597,Dhanmondi
23.738600,90.386101,Dhanmondi
23.730000,90.425797,Kamalapur
23.729401,90.419701,Paltan
23.750900,90.389900,Kaoran
23.750799,90.389702,Kaoran
23.729700,90.398102,Bārikābād
23.793600,90.404999,Banani Model Town
23.755800,90.381401,Rāja Bāzār
23.788601,90.403603,Banani Model Town
23.857800,90.400597,Solpur
23.705799,90.424698,Gandāria
23.706400,90.428101,Gandāria
23.711901,90.439400,Kāzirbāg
23.705000,90.447197,Dania
23.704700,90.443604,Dania
23.948299,90.277496,Bāipāil
23.802500,90.262199,Tetuljhora
23.833900,90.258904,Ānandapur
23.825600,90.257202,Karnapāra
23.830799,90.257500,Khalitākhāli
23.793100,90.260300,Kandi Bailerpur
23.811701,90.254700,Fulbāri
23.809999,90.249702,Swalpa Bhararia
23.810600,90.371399,Senpāra Parbata
23.806700,90.372803,Senpāra Parbata
23.821699,90.364700,Mirpur
23.835300,90.428596,Joār Sāhāra
23.809200,90.375000,Senpāra Parbata
23.735800,90.419998,Kamalapur
23.797800,90.351700,Jahurābād
23.737200,90.413300,Paltan
23.736700,90.413300,Paltan
23.744699,90.404701,Bāg Noādda
23.711700,90.409698,Dhaka
23.711399,90.412498,Narinda
23.861700,90.395798,Uttara
23.730801,90.419998,Paltan
23.773100,90.366898,Shyamoli
23.825600,90.375298,Sekerkalsi
23.822201,90.367798,Mirpur
23.811899,90.368301,Senpāra Parbata
23.798901,90.386703,Ibrāhimpur
